Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1948-06-30,16.82,0.85,1.86,24.1,2.3858333333333333,190.53570373443983,9.628736514522819,21.069941078838173,11.583895756523841
1948-05-31,16.15,0.85,1.81,23.9,2.3966666666666665,184.47692259414222,9.70931171548117,20.67512259414226,11.241032697984433
1948-04-30,15.4,0.85,1.76,23.8,2.4075,176.64899999999997,9.750107142857141,20.188457142857143,10.779484482024616
1948-03-31,14.3,0.85,1.71,23.4,2.418333333333333,166.83516666666668,9.916775641025641,19.950219230769232,10.186680609489672
1948-02-29,14.1,0.846667,1.67667,23.5,2.4291666666666667,163.8018,9.835856638340426,19.47812510680851,9.999761169144179
1948-01-31,14.83,0.843333,1.64333,23.7,2.44,170.8284594936709,9.714448902911393,18.929705484810125,10.419342657320325
1947-12-31,15.03,0.84,1.61,23.4,2.424166666666667,175.3519269230769,9.80010769230769,18.783539743589746,10.680912531969186
1947-11-30,15.27,0.823333,1.59,23.1,2.408333333333333,180.46561948051945,9.730406017272726,18.791115584415582,10.975407324839066
1947-10-31,15.45,0.806667,1.57,23.0,2.3925,183.38679782608696,9.574891782652173,18.635422173913042,11.132662042754784
1947-09-30,15.06,0.79,1.55,23.0,2.376666666666667,178.75761652173915,9.377059565217392,18.398028260869566,10.827463017228832
1947-08-31,15.46,0.78,1.51333,22.5,2.360833333333333,187.58339466666666,9.464104,18.36193911066667,11.337472355329828
1947-07-31,15.77,0.77,1.47667,22.2,2.3449999999999998,193.93050945945947,9.469022972972974,18.15924955,11.696446553354361
1947-06-30,14.84,0.76,1.44,22.0,2.3291666666666666,184.1529327272727,9.431012727272728,17.86928727272727,11.08271585505209
1947-05-31,14.34,0.746667,1.38333,21.9,2.3133333333333335,178.7608684931507,9.307868995479453,17.24444018219178,10.733674273688536
1947-04-30,14.6,0.733333,1.32667,21.9,2.2975,182.002,9.141648812739726,16.53812283150685,10.900825126392668
1947-03-31,15.16,0.72,1.27,21.9,2.2816666666666667,188.98289863013702,8.97544109589041,15.831680821917807,11.287903096501278
1947-02-28,15.8,0.716667,1.2,21.5,2.265833333333333,200.62546046511628,9.10010423260465,15.237376744186045,11.949565314209432
1947-01-31,15.21,0.713333,1.13,21.5,2.25,193.13375023255816,9.057769720883721,14.348529767441859,11.469296334735574
1946-12-31,15.13,0.71,1.06,21.5,2.245,192.11792511627908,9.015447906976743,13.459682790697673,11.372779425862701
1946-11-30,14.69,0.703333,1.00333,21.3,2.24,188.28235070422534,9.014648779295774,12.859723004225351,11.110043656743288
1946-10-31,14.75,0.696667,0.946667,20.8,2.235,193.59587740384615,9.143854855817308,12.425140913509614,11.387602961765047
1946-09-30,15.09,0.69,0.89,20.4,2.23,201.94192499999997,9.233925,11.910425,11.84126754014963
1946-08-31,17.7,0.686667,0.873333,20.2,2.225,239.2155,9.280304505,11.803095495,13.98493930994276
1946-07-31,18.05,0.683333,0.856667,19.8,2.2199999999999998,248.87394696969693,9.421816111060606,11.811750555606059,14.508136111909064
1946-06-30,18.58,0.68,0.84,18.7,2.215,271.25110909090904,9.92738181818182,12.263236363636363,15.773186880128739
1946-05-31,18.7,0.68,0.86,18.5,2.21,275.9543837837837,10.034704864864866,12.69095027027027,16.013723170832176
1946-04-30,18.66,0.68,0.88,18.4,2.205,276.8606510869565,10.089241304347828,13.056665217391306,16.040842386215914
1946-03-31,17.53,0.68,0.9,18.3,2.2,261.51598852459017,10.144373770491804,13.426377049180328,15.134873415142534
1946-02-28,18.07,0.673333,0.92,18.1,2.195,272.55050883977896,10.155907679502759,13.876395580110495,15.761666525801902
1946-01-31,18.02,0.666667,0.94,18.2,2.19,270.3029703296703,10.000114890164836,14.100154945054944,15.623163177761667
1945-12-31,17.33,0.66,0.96,18.2,2.205,259.9528565934066,9.900108791208792,14.400158241758241,15.020347474739964
1945-11-30,17.04,0.66,0.97,18.1,2.2199999999999998,257.0149790055248,9.954805524861879,14.630547513812154,14.84770266187678
1945-10-31,16.5,0.66,0.98,18.1,2.2350000000000003,248.87013812154694,9.954805524861879,14.781377900552485,14.374662675391336
1945-09-30,15.84,0.66,0.99,18.1,2.25,238.91533259668506,9.954805524861879,14.932208287292816,13.79826495171978
1945-08-31,14.83,0.656667,0.993333,18.1,2.265,223.68146353591158,9.904533756961325,14.982480055193369,12.91537856225674
1945-07-31,14.78,0.653333,0.996667,18.1,2.2800000000000002,222.9273116022099,9.854246906022098,15.032766906132593,12.867028443009156
1945-06-30,15.09,0.65,1.0,18.1,2.295,227.60305359116018,9.803975138121547,15.083038674033148,13.13022336140605
1945-05-31,14.82,0.65,0.986667,17.9,2.31,226.02818212290504,9.913516759776538,15.04821513972067,13.036560628785349
1945-04-30,14.28,0.65,0.973333,17.8,2.325,219.0158898876404,9.969210674157303,14.92824882016854,12.631867236563075
1945-03-31,13.93,0.65,0.96,17.8,2.3400000000000003,213.6478533707865,9.969210674157303,14.723757303370785,12.323310311389326
1945-02-28,13.94,0.646667,0.95,17.8,2.355,213.8012258426966,9.918091629269663,14.570384831460673,12.341753548186317
1945-01-31,13.49,0.643333,0.94,17.8,2.37,206.89946460674156,9.866957247134831,14.417012359550561,11.960463439806993
1944-12-31,13.1,0.64,0.93,17.8,2.3791666666666664,200.91793820224717,9.815838202247189,14.263639887640448,11.63868359335513
1944-11-30,12.82,0.64,0.92,17.7,2.3883333333333336,197.73437627118645,9.871294915254238,14.189986440677966,11.47845919805548
1944-10-31,12.91,0.64,0.91,17.7,2.3975,199.1225271186441,9.871294915254238,14.035747457627119,11.583105186279125
1944-09-30,12.6,0.64,0.9,17.7,2.4066666666666667,194.3411186440678,9.871294915254238,13.881508474576272,11.328560584696469
1944-08-31,12.81,0.636667,0.906667,17.7,2.4158333333333335,197.5801372881356,9.81988706220339,13.98433960457627,11.541711674209223
1944-07-31,13.0,0.633333,0.913333,17.7,2.425,200.5106779661017,9.768463785254237,14.087155310677966,11.738774750180715
1944-06-30,12.67,0.63,0.92,17.6,2.4341666666666666,196.53113693181814,9.772266477272726,14.270611363636363,11.532785272532504
1944-05-31,12.1,0.626667,0.923333,17.5,2.4433333333333334,188.76207428571428,9.77611262862857,14.404153085657141,11.10373693679262
1944-04-30,11.89,0.623333,0.926667,17.5,2.4525,185.48603828571427,9.724101657085715,14.456164057199999,10.938275188239396
1944-03-31,12.1,0.62,0.93,17.4,2.461666666666667,189.84691379310345,9.727693103448276,14.591539655172415,11.224693196180683
1944-02-29,11.77,0.616667,0.933333,17.4,2.470833333333333,184.66927068965518,9.675398908103448,14.643833850517241,10.947918887724722
1944-01-31,11.85,0.613333,0.936667,17.4,2.48,185.92445689655173,9.623089022931035,14.696143735689656,11.052412763977472
1943-12-31,11.48,0.61,0.94,17.4,2.479166666666667,180.11922068965518,9.570794827586207,14.748437931034484,10.737360316041073
1943-11-30,11.33,0.606667,0.986667,17.4,2.4783333333333335,177.76574655172416,9.518500632241379,15.480635115,10.63103367300142
1943-10-31,11.88,0.603333,1.03333,17.4,2.4775,186.39515172413795,9.466190747068966,16.212769539655174,11.187335503326032
1943-09-30,11.99,0.6,1.08,17.4,2.4766666666666666,188.1210327586207,9.413896551724138,16.94501379310345,11.336281939610288
1943-08-31,11.74,0.596667,1.08667,17.3,2.475833333333333,185.26330751445084,9.415715664797686,17.148217919653177,11.210545904158966
1943-07-31,12.35,0.593333,1.09333,17.4,2.475,193.76937068965518,9.309292471206897,17.154159194827585,11.774213341781657
1943-06-30,12.1,0.59,1.1,17.5,2.474166666666667,188.76207428571428,9.204101142857143,17.160188571428574,11.516744786451234
1943-05-31,11.89,0.59,1.09,17.5,2.4733333333333336,185.48603828571427,9.204101142857143,17.004186857142855,11.362215800613692
1943-04-30,11.44,0.59,1.08,17.4,2.4725,179.4916275862069,9.256998275862069,16.94501379310345,11.039227142939692
1943-03-31,11.07,0.59,1.07,17.2,2.4716666666666667,175.70600058139533,9.364637790697675,16.983326162790696,10.850541744036802
1943-02-28,10.69,0.59,1.05667,16.9,2.470833333333333,172.68651301775148,9.530873964497042,17.06947218994083,10.708982995221268
1943-01-31,10.09,0.59,1.04333,16.9,2.47,162.99409881656806,9.530873964497042,16.853977514201183,10.150534220432084
1942-12-31,9.52,0.59,1.03,16.9,2.4691666666666667,153.78630532544378,9.530873964497042,16.638644378698224,9.617514103283177
1942-11-30,9.47,0.6,1.0,16.8,2.4683333333333337,153.88919107142854,9.750107142857141,16.25017857142857,9.661334152171655
1942-10-31,9.32,0.61,0.97,16.7,2.4675000000000002,152.35856047904193,9.971965868263473,15.857060479041916,9.599176749352987
1942-09-30,8.68,0.62,0.94,16.5,2.466666666666667,143.61612363636362,10.258294545454545,15.55289818181818,9.077829839371502
1942-08-31,8.59,0.633333,0.953333,16.5,2.4658333333333338,142.12701636363636,10.478897515090908,15.773501151454546,9.012823047564297
1942-07-31,8.64,0.646667,0.966667,16.4,2.465,143.82597073170732,10.764757987865854,16.091645792743904,9.150488900994743
1942-06-30,8.33,0.66,0.98,16.3,2.4641666666666664,139.5162570552147,11.054109202453988,16.413677300613497,8.905456928518054
1942-05-31,7.93,0.67,1.0,16.3,2.4633333333333334,132.8167969325153,11.221595705521473,16.748650306748466,8.50611625969605
1942-04-30,7.84,0.68,1.02,16.1,2.4625,132.9405913043478,11.53056149068323,17.295842236024843,8.544255707588261
1942-03-31,8.18,0.69,1.04,16.0,2.461666666666667,139.57278374999999,11.773254374999999,17.745195,9.00342661776097
1942-02-28,8.65,0.696667,1.08,15.8,2.4608333333333334,149.46050316455697,12.037479810189872,18.660964556962025,9.680255591749363
1942-01-31,8.93,0.703333,1.12,15.7,2.46,155.28132420382164,12.230064904394904,19.475373248407646,10.101686431929252
1941-12-31,8.76,0.71,1.16,15.5,2.4175,154.29072774193546,12.505298709677417,20.431192258064513,10.086593309917903
1941-11-30,9.37,0.706667,1.17,15.4,2.3750000000000004,166.10637077922075,12.527416298766234,20.74113701298701,10.911668685916965
1941-10-31,9.83,0.703333,1.18,15.3,2.3325,175.39996666666667,12.549805163333332,21.05513333333333,11.577814956574077
1941-09-30,10.24,0.7,1.19,15.1,2.29,185.13580927152316,12.65576821192053,21.514805960264898,12.279729272093075
1941-08-31,10.21,0.696667,1.15667,14.9,2.2474999999999996,187.0711832214765,12.764575906107382,21.192911410067115,12.463173720387802
1941-07-31,10.26,0.693333,1.12333,14.7,2.205,190.54495102040815,12.876325782244898,20.862072108163265,12.744996277919576
1941-06-30,9.76,0.69,1.09,14.7,2.1625,181.25913469387754,12.814426530612245,20.243079591836736,12.164306590628442
1941-05-31,9.43,0.686667,1.08,14.4,2.12,178.77904791666663,13.018204930625,20.475225,12.037206512481577
1941-04-30,9.64,0.683333,1.07,14.3,2.0775,184.038386013986,13.045591538391607,20.427497202797202,12.429370389220782
1941-03-31,9.95,0.68,1.06,14.2,2.035,191.2943556338028,13.07338309859155,20.37909718309859,12.955719822063331
1941-02-28,9.89,0.676667,1.05667,14.1,1.9925,191.48933829787237,13.101568865319148,20.459154610638297,13.00294330340245
1941-01-31,10.55,0.673333,1.05333,14.1,1.95,204.26820212765958,13.037016241063828,20.394485814893617,13.904158267950832
1940-12-31,10.53,0.67,1.05,14.1,1.9716666666666665,203.88096382978722,12.972482978723406,20.33001063829787,13.908426122353838
1940-11-30,10.98,0.67,1.06,14.0,1.9933333333333334,214.11235285714287,13.065143571428573,20.67022714285714,14.636689248763608
1940-10-31,10.73,0.67,1.07,14.0,2.015,209.23729928571427,13.065143571428573,20.865229285714285,14.328290323104955
1940-09-30,10.63,0.67,1.08,14.0,2.0366666666666666,207.28727785714287,13.065143571428573,21.060231428571427,14.214842598620635
1940-08-31,10.2,0.663333,1.06667,14.0,2.0583333333333336,198.90218571428568,12.935135642785712,20.800293572142856,13.649399392391636
1940-07-31,9.99,0.656667,1.05333,14.0,2.08,194.8071407142857,12.805147214357143,20.540160713571428,13.369884763210052
1940-06-30,9.67,0.65,1.04,14.1,2.1016666666666666,187.2297170212766,12.585244680851066,20.136391489361703,12.843765598268805
1940-05-31,10.58,0.643333,1.02333,14.0,2.1233333333333335,206.31226714285714,12.545131357071428,19.955154285,14.138747694800726
1940-04-30,12.27,0.636667,1.00667,14.0,2.145,239.26762928571426,12.415142928642856,19.630280714999998,16.370988707128777
1940-03-31,12.15,0.63,0.99,14.0,2.166666666666667,236.92760357142856,12.285134999999999,19.30521214285714,16.172906305307894
1940-02-29,12.22,0.626667,0.96,14.0,2.1883333333333335,238.2926185714286,12.220140785785713,18.720205714285715,16.21611984773105
1940-01-31,12.3,0.623333,0.93,13.9,2.21,241.57819424460433,12.242574028705036,18.26566834532374,16.378480342613667
1939-12-31,12.37,0.62,0.9,14.0,2.2225,241.21765071428567,12.090132857142857,17.550192857142857,16.28041290128383
1939-11-30,12.67,0.6,0.87,14.0,2.2350000000000003,247.06771499999996,11.70012857142857,16.965186428571428,16.59923850994664
1939-10-31,12.9,0.58,0.84,14.0,2.2475,251.5527642857143,11.310124285714284,16.38018,16.821204806265637
1939-09-30,12.77,0.56,0.81,14.1,2.26,247.25165319148934,10.842672340425533,15.683151063829788,16.452835577060963
1939-08-31,11.54,0.55,0.793333,13.8,2.2725,228.29381304347822,10.880554347826088,15.694368768043477,15.120082343333987
1939-07-31,11.71,0.54,0.776667,13.8,2.285,231.65689347826086,10.68272608695652,15.364668188478259,15.270952598570258
1939-06-30,11.43,0.53,0.76,13.8,2.2975000000000003,226.11770217391302,10.484897826086955,15.034947826086956,14.833828921489788
1939-05-31,11.23,0.526667,0.743333,13.8,2.31,222.16113695652174,10.41896166673913,14.705227463695651,14.502929499657771
1939-04-30,10.83,0.523333,0.726667,13.8,2.3225,214.24800652173911,10.353005724565216,14.375526884130432,13.916994579812403
1939-03-31,12.39,0.52,0.71,13.9,2.335,243.3458395683453,10.213061870503596,13.944757553956833,15.729223743214224
1939-02-28,12.4,0.516667,0.686667,13.9,2.3474999999999997,243.54224460431655,10.147600072014386,13.48648568352518,15.66469692895477
1939-01-31,12.5,0.513333,0.663333,14.0,2.36,243.75267857142856,10.010103499928572,12.935135642785712,15.599634410919283
1938-12-31,12.69,0.51,0.64,14.0,2.3766666666666665,247.45771928571426,9.945109285714285,12.480137142857142,15.756484438994008
1938-11-30,13.07,0.56,0.633333,14.0,2.393333333333333,254.86780071428572,10.92012,12.350129214214286,16.149571800715517
1938-10-31,13.06,0.61,0.626667,14.0,2.4099999999999997,254.67279857142856,11.895130714285713,12.220140785785713,16.06114764333345
1938-09-30,11.75,0.66,0.62,14.1,2.4266666666666667,227.5025,12.778863829787236,12.004387234042552,14.282330508639975
1938-08-31,12.31,0.686667,0.67,14.1,2.4433333333333334,238.34517234042553,13.295188014255318,12.972482978723406,14.903588512604367
1938-07-31,12.24,0.713333,0.72,14.1,2.46,236.98983829787235,13.81149283680851,13.940578723404254,14.77032801749207
1938-06-30,10.21,0.74,0.77,14.1,2.4766666666666666,197.6851510638298,14.327817021276594,14.908674468085106,12.28896630778813
1938-05-31,9.98,0.753333,0.836667,14.1,2.493333333333333,193.23191063829788,14.58596943255319,16.199475248297873,11.992275930545693
1938-04-30,9.89,0.766667,0.903333,14.2,2.51,190.14082183098594,14.739605000070423,17.367085845000002,11.789517720684184
1938-03-31,10.31,0.78,0.97,14.1,2.5266666666666664,199.62134255319148,15.102293617021276,18.78105744680851,12.377286234697685
1938-02-28,11.04,0.786667,1.02333,14.1,2.5433333333333334,213.7555404255319,15.23137950361702,19.81362836808511,13.263076236460869
1938-01-31,11.31,0.793333,1.07667,14.2,2.56,217.44112183098594,15.252273873169013,20.699587324647887,13.511461918562416
1937-12-31,11.02,0.8,1.13,14.4,2.57,208.92312916666666,15.166833333333333,21.42315208333333,13.00848303370614
1937-11-30,11.2,0.79,1.16,14.5,2.58,210.87128275862068,14.873956551724138,21.840239999999998,13.158119166486065
1937-10-31,12.28,0.78,1.19,14.6,2.59,229.62170136986302,14.585091780821918,22.25161438356164,14.361659574753359
1937-09-30,14.37,0.77,1.22,14.6,2.6,268.7022678082191,14.398103424657535,22.81257945205479,16.847882862705806
1937-08-31,16.74,0.793333,1.20333,14.5,2.6100000000000003,315.1772565517241,14.93670958613793,22.656048275172413,19.80698257738096
1937-07-31,16.57,0.816667,1.18667,14.5,2.62,311.97653172413794,15.376037310413793,22.342377242068963,19.646723279607624
1937-06-30,15.64,0.84,1.17,14.4,2.63,296.5115916666667,15.925174999999998,22.181493749999998,18.711659960364962
1937-05-31,16.25,0.81,1.15,14.4,2.64,308.0763020833333,15.35641875,21.802322916666665,19.474174686572102
1937-04-30,17.01,0.78,1.13,14.3,2.6500000000000004,324.73993216783214,14.891072727272727,21.572964335664334,20.556579457432857
1937-03-31,18.09,0.75,1.11,14.2,2.66,347.79044154929574,14.419172535211269,21.34037535211268,22.042197016050572
1937-02-28,18.11,0.74,1.08,14.1,2.67,350.6442787234042,14.327817021276594,20.910868085106383,22.244221552805158
1937-01-31,17.59,0.73,1.05,14.1,2.68,340.57608297872343,14.134197872340424,20.33001063829787,21.61874158295351
1936-12-31,17.06,0.72,1.02,14.0,2.6774999999999998,332.6736557142857,14.040154285714284,19.89021857142857,21.12566354815544
1936-11-30,17.36,0.683333,0.993333,14.0,2.675,338.52371999999997,13.325139928499999,19.370206357071428,21.499765341024162
1936-10-31,16.89,0.646667,0.966667,14.0,2.6725000000000003,329.35861928571427,12.6101450715,18.85021364292857,20.91309185253312
1936-09-30,16.05,0.61,0.94,14.0,2.67,312.9784392857143,11.895130714285713,18.330201428571428,19.86202424328763
1936-08-31,15.87,0.59,0.92,14.0,2.6675000000000004,309.4684007142857,11.505126428571428,17.94019714285714,19.623060162983755
1936-07-31,15.56,0.57,0.9,13.9,2.665,305.606235971223,11.195087050359712,17.676453237410072,19.360464512319133
1936-06-30,14.69,0.55,0.88,13.8,2.6625,290.6097152173913,10.880554347826088,17.408886956521737,18.393001065831342
1936-05-31,14.09,0.533333,0.85,13.7,2.66,280.77461824817516,10.62784737218978,16.938142335766422,17.75019251932864
1936-04-30,14.88,0.516667,0.82,13.7,2.6574999999999998,296.5171270072993,10.295740219051094,16.340325547445254,18.71899966515149
1936-03-31,14.86,0.5,0.79,13.7,2.6550000000000002,296.1185824817518,9.963613138686132,15.742508759124089,18.66047820392602
1936-02-29,14.55,0.49,0.78,13.8,2.6525,287.8401195652174,9.693584782608694,15.430604347826087,18.10453645951779
1936-01-31,13.76,0.48,0.77,13.8,2.65,272.2116869565217,9.49575652173913,15.232776086956521,17.08735984599724
1935-12-31,13.04,0.47,0.76,13.8,2.6616666666666666,257.968052173913,9.297928260869565,15.034947826086956,16.159192714615326
1935-11-30,13.04,0.46,0.76,13.8,2.6733333333333333,257.968052173913,9.1001,15.034947826086956,16.12960516325114
1935-10-31,11.92,0.45,0.76,13.7,2.685,237.53253722627736,8.967251824817518,15.14469197080292,14.82623262711409
1935-09-30,11.61,0.44,0.76,13.7,2.6966666666666668,231.35509708029196,8.767979562043795,15.14469197080292,14.418891702707434
1935-08-31,11.37,0.44,0.776667,13.7,2.708333333333333,226.57256277372264,8.767979562043795,15.476819051167883,14.10505684666896
1935-07-31,10.65,0.44,0.793333,13.7,2.72,212.2249598540146,8.767979562043795,15.80892620430657,13.202137936511013
1935-06-30,10.12,0.44,0.81,13.7,2.731666666666667,201.66352992700726,8.767979562043795,16.141053284671532,12.53951932444389
1935-05-31,9.75,0.443333,0.783333,13.8,2.743333333333333,192.88255434782607,8.770379637608693,15.496540507173911,11.985576683480097
1935-04-30,9.04,0.446667,0.756667,13.8,2.755,178.83674782608693,8.836335579782608,14.96901166673913,11.104210207149523
1935-03-31,8.41,0.45,0.73,13.7,2.7666666666666666,167.58797299270074,8.967251824817518,14.54687518248175,10.398272404790033
1935-02-28,8.98,0.45,0.65,13.7,2.7783333333333333,178.94649197080295,8.967251824817518,12.952697080291973,11.087812159055566
1935-01-31,9.26,0.45,0.57,13.6,2.79,185.882925,9.0331875,11.4420375,11.495907968201598
1934-12-31,9.26,0.45,0.49,13.4,2.8175,188.65729701492535,9.16801119402985,9.982945522388059,11.639337566475886
1934-11-30,9.2,0.4492,0.4858,13.5,2.8449999999999998,186.0464888888889,9.083922044444444,9.824063511111111,11.4488086902057
1934-10-31,8.95,0.4483,0.4817,13.5,2.8724999999999996,180.99087777777774,9.065721844444443,9.741151488888889,11.108352605351723
1934-09-30,8.88,0.4475,0.4775,13.6,2.9000000000000004,178.25490000000002,8.983003125,9.585215624999998,10.909954083288843
1934-08-31,9.1,0.4467,0.4733,13.4,2.9275,185.39755970149253,9.100779111940298,9.642710440298506,11.315025981829047
1934-07-31,9.47,0.4458,0.4692,13.4,2.955,192.93570223880596,9.082443089552237,9.55917967164179,11.74152422931824
1934-06-30,9.94,0.445,0.465,13.4,2.9825,202.51118059701489,9.066144402985074,9.473611567164179,12.287726483952419
1934-05-31,9.81,0.4442,0.4608,13.3,3.0100000000000002,201.36537067669173,9.117889669172932,9.458630255639097,12.181583235024018
1934-04-30,10.92,0.4433,0.4567,13.3,3.0375000000000005,224.14983157894736,9.099415781954887,9.374471436090225,13.518389284490087
1934-03-31,10.74,0.4425,0.4525,13.3,3.065,220.45505413533834,9.082994548872179,9.288259962406014,13.25453762974008
1934-02-28,11.32,0.4417,0.4483,13.3,3.0925,232.36044812030073,9.066573315789473,9.202048488721802,13.92692290427429
1934-01-31,10.54,0.4408,0.4442,13.2,3.12,217.9887590909091,9.116645636363637,9.18696459090909,13.025119828332377
1933-12-31,9.97,0.44,0.44,13.2,3.1358333333333333,206.1999931818182,9.1001,9.1001,12.281801622601112
1933-11-30,9.78,0.445,0.4375,13.2,3.151666666666667,202.27040454545454,9.203510227272728,9.048394886363637,12.011766193389933
1933-10-31,9.55,0.45,0.435,13.2,3.1675000000000004,197.51353409090908,9.306920454545455,8.996689772727272,11.696253568143689
1933-09-30,10.58,0.455,0.4325,13.2,3.1833333333333336,218.81604090909093,9.410330681818182,8.94498465909091,12.922920614885989
1933-08-31,10.67,0.46,0.43,13.2,3.1991666666666667,220.677425,9.51374090909091,8.893279545454545,12.999527050367734
1933-07-31,11.23,0.465,0.4275,13.1,3.215,234.03234274809162,9.690564503816795,8.909067366412215,13.75430449387453
1933-06-30,10.39,0.47,0.425,12.7,3.2308333333333334,223.34654881889765,10.10326062992126,9.13592716535433,13.098875517269517
1933-05-31,8.87,0.475,0.4225,12.6,3.2466666666666666,192.1854452380952,10.291779761904762,9.15426726190476,11.249651251932441
1933-04-30,6.89,0.48,0.42,12.6,3.2624999999999997,149.28497380952382,10.400114285714286,9.1001,8.72310164606811
1933-03-31,6.23,0.485,0.4175,12.6,3.2783333333333333,134.9848166666667,10.50844880952381,9.045932738095237,7.874681322943167
1933-02-28,6.25,0.49,0.415,12.7,3.2941666666666674,134.35187007874015,10.533186614173228,8.920964173228345,7.826051751316593
1933-01-31,7.09,0.495,0.4125,12.9,3.31,150.04583488372091,10.475696511627905,8.729747093023255,8.728046162813527
1932-12-31,6.82,0.5,0.41,13.1,3.3408333333333338,142.12827938931298,10.419961832061068,8.544368702290075,8.257073999100676
1932-11-30,7.05,0.5267,0.4267,13.2,3.3716666666666666,145.80842045454546,10.89323334090909,8.825028795454546,8.463309567122895
1932-10-31,7.12,0.5533,0.4433,13.3,3.4025,146.1489744360902,11.357335330827068,9.099415781954887,8.47860660768908
1932-09-30,8.26,0.58,0.46,13.4,3.4333333333333336,168.28393880597014,11.816547761194029,9.371744776119403,9.761168564063707
1932-08-31,7.53,0.6067,0.4767,13.5,3.464166666666667,152.27500666666668,12.268957044444445,9.640039266666667,8.834653205181214
1932-07-31,5.01,0.6333,0.4933,13.6,3.495,100.5694875,12.712705874999997,9.902380875,5.8387636718512
1932-06-30,4.77,0.66,0.51,13.6,3.525833333333334,95.75178749999999,13.248675,10.2376125,5.565059371528965
1932-05-31,5.51,0.6867,0.5267,13.7,3.5566666666666666,109.79901678832117,13.684026284671534,10.49567008029197,6.390857289881443
1932-04-30,6.28,0.7133,0.5433,13.9,3.5875000000000004,123.34236258992806,14.009571215827338,10.670685604316548,7.192233196115484
1932-03-31,8.26,0.74,0.56,14.0,3.6183333333333336,161.07177,14.430158571428569,10.92012,9.41306502801221
1932-02-29,8.23,0.7667,0.5767,14.1,3.649166666666667,159.3485595744681,14.844780148936172,11.166016319148936,9.336932251008403
1932-01-31,8.3,0.7933,0.5933,14.3,3.68,158.45628671328672,15.144984608391606,11.326760832167832,9.312406455177843
1931-12-31,8.44,0.82,0.61,14.6,3.651666666666667,157.8181726027397,15.33304520547945,11.406289726027396,9.306032867968314
1931-11-30,10.39,0.8333,0.64,14.7,3.6233333333333335,192.95926326530613,15.475741489795919,11.885844897959183,11.415600295644673
1931-10-31,10.25,0.8467,0.67,14.9,3.595,187.80407718120804,15.513532892617448,12.275973825503357,11.145926407660927
1931-09-30,11.83,0.86,0.7,15.0,3.566666666666667,215.308366,15.652172,12.740139999999998,12.817745261106882
1931-08-31,13.9,0.8733,0.73,15.1,3.5383333333333336,251.3073973509934,15.788974827814569,13.198158278145694,15.006276602886542
1931-07-31,14.33,0.8867,0.76,15.1,3.51,259.0816549668874,16.031242390728476,13.740548344370861,15.516750095516318
1931-06-30,13.87,0.9,0.79,15.1,3.4816666666666665,250.7650072847682,16.271701986754966,14.282938410596026,15.062476074643243
1931-05-31,14.33,0.9133,0.82,15.3,3.453333333333333,255.69496666666663,16.29631633333333,14.63153333333333,15.40153999911011
1931-04-30,15.86,0.9267,0.85,15.5,3.425,279.3437148387096,16.32205678064516,14.971132258064515,16.872315331609663
1931-03-31,17.53,0.94,0.88,15.6,3.3966666666666665,306.77837115384614,16.45018076923077,15.400169230769231,18.579561032791283
1931-02-28,17.2,0.9533,0.91,15.7,3.3683333333333327,299.0860891719745,16.576672605095542,15.82374076433121,18.161492436976086
1931-01-31,15.98,0.9667,0.94,15.9,3.34,274.3766,16.598239,16.139799999999997,16.705478731547608
1930-12-31,15.51,0.98,0.97,16.1,3.3358333333333325,262.99854223602483,16.617573913043476,16.448006832298134,16.05500185653132
1930-11-30,16.62,0.9792,1.023,16.4,3.3316666666666666,276.6652353658537,16.300276682926828,17.029394451219513,16.93971137777516
1930-10-31,17.92,0.9783,1.077,16.5,3.3275,296.49780363636364,16.18659605454545,17.819650363636363,18.214870154658623
1930-09-30,20.78,0.9775,1.13,16.6,3.3233333333333333,341.74712891566264,16.075929668674696,18.583939156626503,21.07258178844731
1930-08-31,20.79,0.9767,1.183,16.5,3.319166666666667,343.98377999999997,16.160123036363636,19.57348781818182,21.300602241118142
1930-07-31,21.06,0.9758,1.237,16.6,3.3150000000000004,346.35199879518063,16.047971530120478,20.343657289156628,21.548797592546638
1930-06-30,21.52,0.975,1.29,16.8,3.310833333333333,349.70384285714283,15.843924107142854,20.962730357142853,21.866899333389476
1930-05-31,23.94,0.9742,1.343,16.9,3.3066666666666666,386.727326627219,15.737249857988164,21.694853786982247,24.30976063390817
1930-04-30,25.46,0.9733,1.397,17.0,3.3024999999999998,408.86213999999995,15.6302247,22.434423,25.8434368620183
1930-03-31,23.94,0.9725,1.45,16.9,3.2983333333333333,386.727326627219,15.70978801775148,23.423334319526628,24.586607792668847
1930-02-28,23.07,0.9717,1.503,17.0,3.2941666666666665,370.48112999999995,15.604530299999999,24.136676999999995,23.69711774933587
1930-01-31,21.71,0.9708,1.557,17.1,3.29,346.6020543859649,15.498907157894735,24.857641578947362,22.31072429433684
1929-12-31,21.4,0.97,1.61,17.2,3.315833333333333,339.66652325581396,15.396099418604651,25.55435058139535,22.007373176418326
1929-11-30,20.58,0.96,1.591,17.3,3.341666666666667,324.76310635838144,15.149299421965317,25.10680768786127,21.171036000097025
